name,last_modified,isVersionOf
Finmeccanica (Poland),2024-06-20,https://ror.org/0203k1k48
Régulations Naturelle et Artificielle,2024-06-20,https://ror.org/0208m5v39
Laboratoire Lorrain de Chimie Moléculaire,2024-06-20,https://ror.org/020azc393
Centre de Recherche en Informatique,2024-06-20,https://ror.org/020cdve92
Laboratoire de recherches Intégratives en Neurosciences et psychologie Cognitive,2024-06-20,https://ror.org/020cm6143
Universidad Tecnológica de Mineral de la Reforma,2024-06-20,https://ror.org/020fah966
Agence internationale de l'énergie,2024-06-20,https://ror.org/020frhs78
"Gestion de l'Eau, Acteurs, Usages",2024-06-20,https://ror.org/020g0rw41
Centre Pays de la Loire,2024-06-20,https://ror.org/020jynt45
ImViA - Imagerie et Vision Artificielle,2024-06-20,https://ror.org/020n3gx08
UMR Botanique et Modélisation de l’Architecture des Plantes et des végétations,2024-06-20,https://ror.org/020nks034
IVL Swedish Environmental Research Institute,2024-06-20,https://ror.org/020r6p262
Institut National des Sciences Appliquées Rouen Normandie,2024-06-20,https://ror.org/020ws7586
Institut des Sciences Moléculaires d'Orsay,2024-06-20,https://ror.org/0211r2z47
Sciences et Technologies des Cultures et Sociétés Numériques,2024-06-20,https://ror.org/02125p091
"Wolfspeed, Inc. (United States)",2024-06-20,https://ror.org/02127h732
DMEX Centre for X-ray Imaging,2024-06-20,https://ror.org/0213f8g15
Ingenierie des Materiaux polymeres,2024-06-20,https://ror.org/02160my55
U.S. Army Center for Health Promotion and Preventive Medicine,2024-06-20,https://ror.org/021bcyf85
Institut de Mathématiques de Bourgogne,2024-06-20,https://ror.org/021f0sa24
Confédération française démocratique du travail,2024-06-20,https://ror.org/021rrk332
"Toxicologie, Pharmacologie et Signalisation Cellulaire",2024-06-20,https://ror.org/021ryxk89
École des Métiers de l’Environnement,2024-06-20,https://ror.org/021wv9p83
Biodiversité et Biotechnologie Fongiques,2024-06-20,https://ror.org/021x7r354
Laboratoire Aimé Cotton,2024-06-20,https://ror.org/021xexe56
Ecology and Conservation Science for Sustainable Seas,2024-06-20,https://ror.org/021zcv334
Université Paris Descartes,2024-06-20,https://ror.org/0220k9r37
Université Montpellier 1,2024-06-20,https://ror.org/0227fbx80
Equipe de droit public de Lyon,2024-06-20,https://ror.org/0227md814
Institut de Physique de Rennes,2024-06-20,https://ror.org/022b0h879
Institut d'Astrophysique de Paris,2024-06-20,https://ror.org/022bnxw24
Inria Lyon Centre,2024-06-20,https://ror.org/022gakr41
Laboratoire de Biotechnologie de l'Environnement,2024-06-20,https://ror.org/022m8c549
Maison Française d'Oxford,2024-06-20,https://ror.org/022psxk94
Centre de Recherche en Automatique de Nancy,2024-06-20,https://ror.org/022r5hc56
Météo-France,2024-06-20,https://ror.org/0233st365
Centre d'Etudes et de Recherches sur les Emplois et les Professionnalisations,2024-06-20,https://ror.org/0236xhv80
"Institut des Matériaux, de Microélectronique et des Nanosciences de Provence",2024-06-20,https://ror.org/0238zyh04
University of Belgrade – Faculty of Philosophy,2024-06-20,https://ror.org/023c9tc12
Laboratoire de Physique des Interfaces et des Couches Minces,2024-06-20,https://ror.org/023f9y602
Laboratoire Roberval,2024-06-20,https://ror.org/023ffhx15
Institut d’Epidémiologie et de Neurologie Tropicale,2024-06-20,https://ror.org/023h4a821
Clinique Vétérinaire Occitanie,2024-06-20,https://ror.org/023hvsb84
Groupe Hospitalier Mutualiste de Grenoble,2024-06-20,https://ror.org/023jdj880
Laboratoire de Psychologie du Développement et de L’Education de l’enfant,2024-06-20,https://ror.org/023kqz006
Laboratoire Interdisciplinaire de Physique,2024-06-20,https://ror.org/023n9q531
Délégation Centre Limousin Poitou-Charentes,2024-06-20,https://ror.org/023vkeb66
Hôpital Lyon Sud,2024-06-20,https://ror.org/023xgd207
Institut National des Langues et Civilisations Orientales,2024-06-20,https://ror.org/023zg8w32
Département Santé Animale,2024-06-20,https://ror.org/024409k12
"Institut thématique Biologie cellulaire, développement et évolution",2024-06-20,https://ror.org/024k3xe80
"Langage, langues et Cultures d’Afrique Noire",2024-06-20,https://ror.org/024mt9310
Centre Innovation et Droit,2024-06-20,https://ror.org/024tyc086
University of Belgrade – Faculty of Dental Medicine,2024-06-20,https://ror.org/024yb0264
Physiopathologie et Epidémiologie Cérébro-Cardiovasculaires,2024-06-20,https://ror.org/0250h3a52
TDK (United States),2024-06-20,https://ror.org/0250wyd34
"Environnement, ville, société",2024-06-20,https://ror.org/0256r1e04
Laboratoire d’Informatique et Systèmes,2024-06-20,https://ror.org/0257sgk90
RMeS - Regenerative Medicine and Skeleton,2024-06-20,https://ror.org/025agbr41
Charles de Gaulle Université de Lille III,2024-06-20,https://ror.org/025b4c754
Centre de Recherches sur les Arts et le Langage,2024-06-20,https://ror.org/025bzyx94
Langues et Civilisations à Tradition Orale,2024-06-20,https://ror.org/025esck76
Imagerie Adaptative Diagnostique et Interventionnelle,2024-06-20,https://ror.org/025mhc977
Institut des Neurosciences Cellulaires et Intégratives,2024-06-20,https://ror.org/025mhd687
Institut de Mécanique des Fluides de Toulouse,2024-06-20,https://ror.org/025nmxp11
Theories and Approaches of Genomic Complexity,2024-06-20,https://ror.org/025sfbe73
Sciences et Technologies de la Musique et du Son,2024-06-20,https://ror.org/025xvn046
Innovation and Development in Agriculture and Food,2024-06-20,https://ror.org/0262br971
Génomique Bioinformatique et Applications,2024-06-20,https://ror.org/0264vhs54
Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance,2024-06-20,https://ror.org/0266kfd37
Centre de Recherches Politiques de Sciences Po,2024-06-20,https://ror.org/0266y7j75
"Génomique évolutive, modélisation et santé",2024-06-20,https://ror.org/026ddbz68
Chronobiotron,2024-06-20,https://ror.org/026fpwg41
Centre de Recherches Linguistiques sur l'Asie Orientale,2024-06-20,https://ror.org/026h43663
Laboratoire Pacte,2024-06-20,https://ror.org/026j45x50
"Valeurs, Innovations, Politiques, Socialisations et Sports",2024-06-20,https://ror.org/026m1rk14
Laboratoire Nanotechnologies et Nanosystèmes,2024-06-20,https://ror.org/026m44z54
"Droit, religion, entreprise et société",2024-06-20,https://ror.org/026p10446
Institut français d'études sur l'Asie centrale,2024-06-20,https://ror.org/026t9b832
UMR Territoires,2024-06-20,https://ror.org/026tc4g97
Centre Max Weber,2024-06-20,https://ror.org/026tf7535
Institut de Myologie,2024-06-20,https://ror.org/0270xt841
Bipar,2024-06-20,https://ror.org/027364b18
Centre Hospitalier Universitaire de Nîmes,2024-06-20,https://ror.org/0275ye937
Melun Hospital,2024-06-20,https://ror.org/0277bck87
"Aménagement, Développement, Environnement, Santé et Sociétés",2024-06-20,https://ror.org/027953924
Centre de Compétences NanoSciences Ile-de-France,2024-06-20,https://ror.org/027defw95
National Aeronautics and Space Administration,2024-06-20,https://ror.org/027ka1x80
U.S. Army Engineer Research and Development Center,2024-06-20,https://ror.org/027mhn368
"De la Préhistoire à l'Actuel : Culture, Environnement et Anthropologie",2024-06-20,https://ror.org/027mnq498
Laboratoire Écologie Fonctionnelle et Environnement,2024-06-20,https://ror.org/027rbaq21
"International Clinical Research Center, St. Anne's University Hospital Brno",2024-06-20,https://ror.org/027v97282
NextSense,2024-06-20,https://ror.org/027wmnr48
Agence Bibliographique de l'Enseignement Supérieur,2024-06-20,https://ror.org/027xymc69
Russian State University of Cinematography named after SA Gerasimov,2024-06-20,https://ror.org/028023c94
Helmholtz Association of German Research Centres,2024-06-20,https://ror.org/0281dp749
Unite de recherche migrations et sociétés,2024-06-20,https://ror.org/02844qe97
University of Belgrade – Faculty of Medicine,2024-06-20,https://ror.org/0285t0292
Centro Interdisciplinario de Estudios Complejos,2024-06-20,https://ror.org/0287zzv25
Laboratoire de pharmacologie et de toxicologie neurocardiovasculaire,2024-06-20,https://ror.org/028c6kd10
Laboratoire Chrono-Environnement,2024-06-20,https://ror.org/028cef883
Groupe de Recherche en Psychologie Sociale,2024-06-20,https://ror.org/028cp7y71
Laboratoire de recherche en gestion et économie,2024-06-20,https://ror.org/028nd8457
Institut des Technologies Avancées en sciences du Vivant,2024-06-20,https://ror.org/028pmgd25
Université Paris-Sud,2024-06-20,https://ror.org/028rypz17
Centre Norbert Elias,2024-06-20,https://ror.org/028ycv057
Centre Lasers Intenses et Applications,2024-06-20,https://ror.org/02910d597
Grapevine Health and Wine Quality,2024-06-20,https://ror.org/0291jbz11
Centre de REcherche En Gestion des Organisations,2024-06-20,https://ror.org/0292fgv83
Adaptation et Diversité en Milieu Marin,2024-06-20,https://ror.org/0293jn610
NUWC Keyport Division,2024-06-20,https://ror.org/029519s87
Hôpital Nord,2024-06-20,https://ror.org/029a4pp87
"United Nations Educational, Scientific and Cultural Organization Switzerland",2024-06-20,https://ror.org/029bre548
Université Claude Bernard Lyon 1,2024-06-20,https://ror.org/029brtt94
Miljøfaglig Utredning AS (Norway),2024-06-20,https://ror.org/029e3sz53
Leibniz Institute for Catalysis,2024-06-20,https://ror.org/029hg0311
Laboratoire Navier,2024-06-20,https://ror.org/029hkd614
Observatoire de Paris,2024-06-20,https://ror.org/029nkcm90
Centre Hospitalier Universitaire de Poitiers,2024-06-20,https://ror.org/029s6hd13
Département Génétique Animale,2024-06-20,https://ror.org/029xmsm82
Centre de recherche sur les Inégalités Sociales,2024-06-20,https://ror.org/02a4c5q78
Fundación Almanaque Azul,2024-06-20,https://ror.org/02a76a219
Groupe de Recherches sur l’Analyse Multimodale de la Fonction Cérébrale,2024-06-20,https://ror.org/02a9mrq41
Biologie du Développement et Cellules Souches,2024-06-20,https://ror.org/02af93v77
Université Joseph Fourier,2024-06-20,https://ror.org/02aj0kh94
OpenEdition Center,2024-06-20,https://ror.org/02aja8v82
Université Paris-Est Marne-la-Vallée,2024-06-20,https://ror.org/02aqt9c37
Interactions Sol Plante Atmosphère,2024-06-20,https://ror.org/02aswf736
University of Belgrade - Faculty of Transport and Traffic Engineering,2024-06-20,https://ror.org/02at7qq57
Laboratoire de Physique et Chimie Théoriques,2024-06-20,https://ror.org/02atkd403
Institut de Physique des 2 Infinis de Lyon,2024-06-20,https://ror.org/02avf8f85
Laboratoire de Biomécanique et Mécanique des Chocs,2024-06-20,https://ror.org/02awy7178
Earth Observing Laboratory,2024-06-20,https://ror.org/02b5sc606
Laboratoire d'Informatique et d'Automatique pour les Systèmes,2024-06-20,https://ror.org/02b5vq778
Laboratoire Interdisciplinaire Carnot de Bourgogne,2024-06-20,https://ror.org/02b6c1039
Ecologie et Dynamique des Systèmes Anthropisés,2024-06-20,https://ror.org/02bhp7a56
Archéologie et Archéométrie,2024-06-20,https://ror.org/02bq56641
Ecologie Comportementale et Biologie des Populations de Poissons,2024-06-20,https://ror.org/02brsbg31
Centre de Physique Théorique,2024-06-20,https://ror.org/02bsd9p69
"Institut des langues et cultures d'Europe, Amérique, Afrique, Asie et Australie",2024-06-20,https://ror.org/02bxdh068
"Fluides, Automatique et Systèmes Thermiques",2024-06-20,https://ror.org/02byv2846
Laboratoire d'économie de Dijon,2024-06-20,https://ror.org/02c01r047
Centre de Physiopathologie de Toulouse-Purpan,2024-06-20,https://ror.org/02c1tv516
Unité Mixte de Recherche sur l'Ecosystème Prairial,2024-06-20,https://ror.org/02c3c9255
Institut Marcel Mauss,2024-06-20,https://ror.org/02c5gbd66
Physiologie de la Reproduction et des Comportements,2024-06-20,https://ror.org/02c6p9834
Centre Île-de-France - Versailles-Grignon,2024-06-20,https://ror.org/02cbapb21
Connected Farms Pty Ltd. (Australia),2024-06-20,https://ror.org/02cc1pn48
Center for Southeast Asian Studies,2024-06-20,https://ror.org/02cd98b83
Laboratoire d’Études en Géophysique et Océanographie Spatiales,2024-06-20,https://ror.org/02chvqy57
Agence pour les Mathématiques en Interaction avec l'Entreprise et la Société,2024-06-20,https://ror.org/02cmt9z73
Institut national d'études démographiques,2024-06-20,https://ror.org/02cnsac56
Université de Limoges,2024-06-20,https://ror.org/02cp04407
Agronomie,2024-06-20,https://ror.org/02cptmd52
Institut de Chimie,2024-06-20,https://ror.org/02cte4b68
Analyse et Traitement Informatique de la Langue Française,2024-06-20,https://ror.org/02cy9g557
Organisation internationale de police criminelle,2024-06-20,https://ror.org/02cyaqf66
Observatoire Terre et environnement de Lorraine,2024-06-20,https://ror.org/02cyw3861
École des hautes études en sciences sociales,2024-06-20,https://ror.org/02d9dg697
"Chine, Corée, Japon",2024-06-20,https://ror.org/02djzje70
Centre Alexandre Koyré,2024-06-20,https://ror.org/02dqsxz11
Immunology from Concept and Experiments to Translation,2024-06-20,https://ror.org/02dsacc67
Laboratoire de physique des Solides,2024-06-20,https://ror.org/02dyaew97
Délégation Paris 5,2024-06-20,https://ror.org/02e0y6e06
Instituto de Investigaciones Sociales,2024-06-20,https://ror.org/02e6ysw16
Groupement de Recherche en Économie Quantitative d’Aix-Marseille,2024-06-20,https://ror.org/02ek9wp67
Sorbonne Université,2024-06-20,https://ror.org/02en5vm52
Laboratoire Albert Fert,2024-06-20,https://ror.org/02erddr56
Ethologie animale et humaine,2024-06-20,https://ror.org/02evk6c51
Mesoscale & Microscale Meteorology Laboratory,2024-06-20,https://ror.org/02exh3e86
Polytechnic University of Hauts-de-France,2024-06-20,https://ror.org/02ezch769
École Supérieure de Commerce de Rennes,2024-06-20,https://ror.org/02f08fz18
"Catalyse, Polymérisation, Procédés et Matériaux",2024-06-20,https://ror.org/02f6tst70
Université Pierre Mendès France,2024-06-20,https://ror.org/02f7wz369
Institut de Recherche Vaccinale,2024-06-20,https://ror.org/02f9r3321
Archives Henri-Poincaré - Philosophie et Recherches sur les Sciences et les Technologies,2024-06-20,https://ror.org/02fdf4056
Centre National de la Recherche Scientifique,2024-06-20,https://ror.org/02feahw73
Paris Network for Advanced Microscopy,2024-06-20,https://ror.org/02ffzdx16
Centre Neurosciences intégratives et Cognition,2024-06-20,https://ror.org/02fgakj19
Cree (China),2024-06-20,https://ror.org/02fqepy07
Institut de Psychiatrie et Neurosciences de Paris,2024-06-20,https://ror.org/02g40zn06
Laboratoire d'Innovation Thérapeutique,2024-06-20,https://ror.org/02g4mxc89
Unité de Glycobiologie Structurale et Fonctionnelle,2024-06-20,https://ror.org/02g6y2720
Laboratoire de Chimie,2024-06-20,https://ror.org/02gaw1s20
Université du littoral côte d'opale,2024-06-20,https://ror.org/02gdcg342
Laboratoire de Mathématiques de Bretagne Atlantique,2024-06-20,https://ror.org/02ght4n58
Linguistique Ingénierie et Didactique des Langues,2024-06-20,https://ror.org/02gn4cf81
Centre de Recherche sur l'Inflammation,2024-06-20,https://ror.org/02gn50d10
Laboratoire des Interactions Plantes Micro-Organismes,2024-06-20,https://ror.org/02gwt2810
Institut UTINAM,2024-06-20,https://ror.org/02h0g9r59
Institut des Sciences Cognitives Marc Jeannerod,2024-06-20,https://ror.org/02he5dz58
Astronomical Observatory of Rome,2024-06-20,https://ror.org/02hnp4676
Empenn,2024-06-20,https://ror.org/02hp31992
Laboratoire d'Ingénierie des Systèmes Macromoléculaires,2024-06-20,https://ror.org/02hwc1z56
Institut de Recherche Mathématique Avancée,2024-06-20,https://ror.org/02hwgty18
Ogun State Ministry of Health,2024-06-20,https://ror.org/02hydzw41
Institut du Développement Durable et des Relations Internationales,2024-06-20,https://ror.org/02j05s068
"Sacred Heart College of Lucena City, Inc.",2024-06-20,https://ror.org/02j76x288
Bibliothèques sans frontières,2024-06-20,https://ror.org/02j7zpn48
Ecole Nationale du Génie de l'Eau et de l'Environnement de Strasbourg (ENGEES),2024-06-20,https://ror.org/02jhjzd11
Maison Interuniversitaire des Sciences de l'Homme,2024-06-20,https://ror.org/02jm89840
Institut de Neurobiologie de la Méditerranée,2024-06-20,https://ror.org/02jthx987
University of Belgrade – Faculty of Technology and Metallurgy,2024-06-20,https://ror.org/02jyxgb86
CALMIP,2024-06-20,https://ror.org/02k7ask46
Laboratoire Cognitions Humaine et Artificielle,2024-06-20,https://ror.org/02k8f5n40
Université Nice Sophia Antipolis,2024-06-20,https://ror.org/02k9vew78
AgroParisTech,2024-06-20,https://ror.org/02kbmgc12
Avalanche Canada,2024-06-20,https://ror.org/02kctep32
Centre d'études Alexandrines,2024-06-20,https://ror.org/02km70587
Institut de Recherche en Informatique Fondamentale,2024-06-20,https://ror.org/02krdtz55
Institut national de recherche en informatique et en automatique,2024-06-20,https://ror.org/02kvxyf05
University of Lille,2024-06-20,https://ror.org/02kzqn938
Laboratoire d'études sur les monothéismes,2024-06-20,https://ror.org/02m0hy518
Centro Internacional Franco-Argentino de Ciencias de la Información y de Sistemas,2024-06-20,https://ror.org/02m19wv39
Woman Online University,2024-06-20,https://ror.org/02m44sp53
Japan Society for the Promotion of Science London,2024-06-20,https://ror.org/02m7axw05
Laboratoire de Réactivité et Chimie des Solides,2024-06-20,https://ror.org/02m9cs548
Université de Toulon,2024-06-20,https://ror.org/02m9kbe37
Universidad de Santiago de Chile,2024-06-20,https://ror.org/02ma57s91
Institut de Biologie du Développement Marseille,2024-06-20,https://ror.org/02me5cy06
CEA Grenoble,2024-06-20,https://ror.org/02mg6n827
Centre de Recherche en Cancérologie de Lyon,2024-06-20,https://ror.org/02mgw3155
Laboratoire Matériaux et Durabilité des Constructions,2024-06-20,https://ror.org/02mkbvg40
Institut Galien Paris-Saclay,2024-06-20,https://ror.org/02mnw9q71
Patan Academy of Health Sciences,2024-06-20,https://ror.org/02mphcg88
Institut pour la Recherche Appliquée et l'Expérimentation en Génie Civil,2024-06-20,https://ror.org/02mrg6e67
Pact for Youth Association,2024-06-20,https://ror.org/02mwm8067
Curvenote Inc. (Canada),2024-06-20,https://ror.org/02mz0e468
Laboratoire des Composites Thermo Structuraux,2024-06-20,https://ror.org/02n2h9t24
Laboratoire Informatique d'Avignon,2024-06-20,https://ror.org/02n399288
Sigma Clermont,2024-06-20,https://ror.org/02n5evf44
Centre Pluridisciplinaire Textes et Cultures,2024-06-20,https://ror.org/02n7ax847
Université Paris Diderot,2024-06-20,https://ror.org/02n7qrg46
Research on healthcare performance,2024-06-20,https://ror.org/02ncy5p18
Chimie et Modélisation pour la Biologie du Cancer,2024-06-20,https://ror.org/02nfq1309
B. Verkin Institute for Low Temperature Physics and Engineering of the National Academy of Sciences of Ukraine,2024-06-20,https://ror.org/02nk5bh05
Institut d'Histoire et de Philosophie des Sciences et des Techniques,2024-06-20,https://ror.org/02nnpw434
Laboratoire de Biogenèse Membranaire,2024-06-20,https://ror.org/02nthwg11
Centre de recherches en philosophie allemande et contemporaine,2024-06-20,https://ror.org/02p06sa95
Laboratoire de Mathématiques et Applications,2024-06-20,https://ror.org/02p2rk609
Laboratoire Matériaux et Phénomènes Quantiques,2024-06-20,https://ror.org/02p3et738
Laboratoire de psychologie des cognitions,2024-06-20,https://ror.org/02phbwg91
Centre Hospitalier Universitaire de Lille,2024-06-20,https://ror.org/02ppyfa04
Laboratoire Chimie de l'Environnement,2024-06-20,https://ror.org/02pr0xw82
Institut d'électronique de microélectronique et de nanotechnologie,2024-06-20,https://ror.org/02q4res37
BioData.pt,2024-06-20,https://ror.org/02q7abn51
Service des Avions Français Instrumentés pour la Recherche en Environnement,2024-06-20,https://ror.org/02qdgbw61
Finmeccanica (United Kingdom),2024-06-20,https://ror.org/02qha4q93
Institut des Mondes Africains,2024-06-20,https://ror.org/02qprbz18
University of Belgrade,2024-06-20,https://ror.org/02qsmb048
Bioinformatique Moléculaire,2024-06-20,https://ror.org/02r1kz177
Instituto de Investigaciones y Políticas del Ambiente Construido (IIPAC),2024-06-20,https://ror.org/02raxsg56
Tribhuvan University,2024-06-20,https://ror.org/02rg1r889
Logiques de l'agir,2024-06-20,https://ror.org/02rgyc156
UNESCO-UNEVOC International Centre for Technical and Vocational Education and Training,2024-06-20,https://ror.org/02rm8h934
Fédération de recherche PLAS@PAR,2024-06-20,https://ror.org/02rmk5x23
"Laboratoire Environnements, Dynamiques et Territoires de Montagne",2024-06-20,https://ror.org/02rmwrd87
Configurations littéraires,2024-06-20,https://ror.org/02rnpdm14
Institut d'Etudes Avancées Paris,2024-06-20,https://ror.org/02rvv6x76
Université Grenoble Alpes,2024-06-20,https://ror.org/02rx3b187
Institut d'écologie et des sciences de l'environnement de Paris,2024-06-20,https://ror.org/02s56xp85
Institut de Recherche de Chimie Paris,2024-06-20,https://ror.org/02s6m8n84
Laboratoire Ondes et Milieux Complexes,2024-06-20,https://ror.org/02sb3b652
Instituto Tecnológico Superior de Centla,2024-06-20,https://ror.org/02sftkh09
SELEX Sistemi Integrati,2024-06-20,https://ror.org/02sj0zy88
Laboratoire des Sciences du Numérique de Nantes,2024-06-20,https://ror.org/02snf8m58
Thales Alenia Space (Italy),2024-06-20,https://ror.org/02spbd534
Autorité de Sûreté Nucléaire,2024-06-20,https://ror.org/02sprfq10
Neurosciences Paris-Seine,2024-06-20,https://ror.org/02sps6z09
Institut de Chimie des Substances Naturelles,2024-06-20,https://ror.org/02st4q439
Decision & Information Sciences for Production Systems,2024-06-20,https://ror.org/02stf8w13
Centre Occitanie-Toulouse,2024-06-20,https://ror.org/02sxjwh33
Laboratoire de Photochimie et d'Ingénierie Macromoléculaire,2024-06-20,https://ror.org/02t1cke57
Délégation Bretagne et Pays de la Loire,2024-06-20,https://ror.org/02t220m45
Seventh-day Adventist College of Education,2024-06-20,https://ror.org/02t2d3c36
Institut des Sciences de la Terre d'Orléans,2024-06-20,https://ror.org/02t2hg116
Institut français du Proche-Orient,2024-06-20,https://ror.org/02t9nm044
Translational Research in Gene Therapy,2024-06-20,https://ror.org/02tg88m31
"Institut de Chimie et Procédés pour l'Energie, l'Environnement et la Santé",2024-06-20,https://ror.org/02tn0tm63
Centre de Recherches Insulaires et Observatoire de l'Environnement,2024-06-20,https://ror.org/02tp7mm44
Institut catholique d’études supérieures,2024-06-20,https://ror.org/02tqmhd47
Değerler Eğitimi Merkezi,2024-06-20,https://ror.org/02trpr211
Château de Longchamp,2024-06-20,https://ror.org/02txsgf39
École Nationale d'Administration de Madagascar,2024-06-20,https://ror.org/02ty42a04
"Centre de Recherche Médecine, Sciences, Santé, Santé Mentale, Société",2024-06-20,https://ror.org/02v2jyq75
Université Toulouse III - Paul Sabatier,2024-06-20,https://ror.org/02v6kpv12
Vision pour la Robotique,2024-06-20,https://ror.org/02v6phz91
Mycologie et Sécurité des Aliments,2024-06-20,https://ror.org/02v87rg62
NXP (France),2024-06-20,https://ror.org/02vas3094
Institute for Medical Research,2024-06-20,https://ror.org/02vde2j43
Phu Yen Vocational College,2024-06-20,https://ror.org/02vfh9890
Patan Hospital,2024-06-20,https://ror.org/02vhxx141
Inserm,2024-06-20,https://ror.org/02vjkv261
Gobierno de la Provincia de Mendoza,2024-06-20,https://ror.org/02vmjde87
"Laboratoire de Probabilités, Statistique et Modélisation",2024-06-20,https://ror.org/02vnd0e65
Laboratoire Lorrain de Recherche en Informatique et ses Applications,2024-06-20,https://ror.org/02vnf0c38
Laboratoire Magmas et Volcans,2024-06-20,https://ror.org/02vnq7240
MAGIC Telescopes,2024-06-20,https://ror.org/02w0r2764
Observatoire des Sciences de l'Univers Nantes Atlantique,2024-06-20,https://ror.org/02w0vb190
Laboratoire Plasma et Conversion d'Energie,2024-06-20,https://ror.org/02w5mvk98
Laboratoire de Mécanique des Fluides de Lille - Kampé de Fériet,2024-06-20,https://ror.org/02w8awt17
Agence Nationale des Titres Sécurisés,2024-06-20,https://ror.org/02wgpwk78
"Centre de Recherche en Archéologie, Archéosciences, Histoire",2024-06-20,https://ror.org/02wgtm643
Diabète et thérapie cellulaire,2024-06-20,https://ror.org/02wj62e51
Institut d'Histoire des Représentations et des Idées dans les Modernités,2024-06-20,https://ror.org/02wmc6m46
Centro Brasileiro de Pesquisas Físicas,2024-06-20,https://ror.org/02wnmk332
Fédération de recherche Matière et Interactions,2024-06-20,https://ror.org/02wq1s711
"Architecture, Environnement & Cultures Constructives",2024-06-20,https://ror.org/02wrd4e19
Grenoble Images Parole Signal Automatique,2024-06-20,https://ror.org/02wrme198
Nepal Mountain Academy,2024-06-20,https://ror.org/02ws75w34
Université de Tours,2024-06-20,https://ror.org/02wwzvj46
Délégation Alsace,2024-06-20,https://ror.org/02wy4ac67
Molécules d'Intérêt Biologique,2024-06-20,https://ror.org/02wycgj20
Laboratoire Evolution et Diversite Biologique,2024-06-20,https://ror.org/02xh23b55
Laboratoire de Génie Électrique et Électronique de Paris,2024-06-20,https://ror.org/02xnnng09
Institut de recherche en horticulture et semences,2024-06-20,https://ror.org/02xq0x374
National Institute of Technology,2024-06-20,https://ror.org/02xqkcw08
"Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux",2024-06-20,https://ror.org/02xwvzv71
Manipal Academy of Higher Education,2024-06-20,https://ror.org/02xzytt36
Adaptation Biologique et Vieillissement,2024-06-20,https://ror.org/02y2c2646
Biologie des Oiseaux et Aviculture,2024-06-20,https://ror.org/02y3mfk39
Mondes Américains,2024-06-20,https://ror.org/02y6fxd73
Maison des Sciences de l'Homme et de la Société Sud-Est,2024-06-20,https://ror.org/02ygac863
Animal et Fonctionnalités des Produits Animaux,2024-06-20,https://ror.org/02ynmc580
École nationale d'ingénieurs de Brest,2024-06-20,https://ror.org/02ypw0a72
Life Sciences International Postgraduate Educational Center,2024-06-20,https://ror.org/02yqgb753
Centre pour les humanités numériques et l'histoire de la justice,2024-06-20,https://ror.org/02yvha224
Institut Supérieur des Beaux Arts de Besançon,2024-06-20,https://ror.org/02z87sy46
"Laboratoire de génie des procédés pour la bioraffinerie, les matériaux bio-sourcés et l’impression fonctionnelle",2024-06-20,https://ror.org/02z8yps18
Economie Publique,2024-06-20,https://ror.org/02z9j6m75
Institut de Physique et Chimie des Matériaux de Strasbourg,2024-06-20,https://ror.org/02za18p66
Limousin Regional Council,2024-06-20,https://ror.org/02zas6g74
Fondation Sciences mathématiques de Paris,2024-06-20,https://ror.org/02zgjrf98
Contrôle de la Réponse Immune B et Lymphoproliférations,2024-06-20,https://ror.org/02zh2vx86
Conditions Extrêmes et Matériaux Haute Température et Irradiation,2024-06-20,https://ror.org/02zs48f23
Integrated Genomics and Metabolic Diseases Modeling,2024-06-20,https://ror.org/0300mzg60
Institut de Recherche Dupuy de Lôme,2024-06-20,https://ror.org/03011gg73
Centre de recherche sur le monde iranien,2024-06-20,https://ror.org/0302qeq32
Centre Universitaire Jean-François-Champollion,2024-06-20,https://ror.org/03078mv10
École Nationale Supérieure de Techniques Avancées,2024-06-20,https://ror.org/0309cs235
Laboratoire d'innovation moléculaire et applications,2024-06-20,https://ror.org/030d6wr93
IHE Delft Institute for Water Education,2024-06-20,https://ror.org/030deh410
Byrd Polar and Climate Research Center,2024-06-20,https://ror.org/030e1gk87
Institut de l'Ouest : Droit et Europe,2024-06-20,https://ror.org/030ewzw66
Conservatoire national supérieur de musique et de danse de Paris,2024-06-20,https://ror.org/030h5jp79
IMT Atlantique,2024-06-20,https://ror.org/030hj3061
Modèles Insectes de l'Immunité Innée,2024-06-20,https://ror.org/030przz70
École & Observatoire des Sciences de la Terre,2024-06-20,https://ror.org/030qxve40
École Navale,2024-06-20,https://ror.org/030txnd05
Genopolys,2024-06-20,https://ror.org/030vwjb30
Laboratoire de Physique Théorique d’Orsay,2024-06-20,https://ror.org/030ym6p85
Inria Saclay - Île de France,2024-06-20,https://ror.org/0315e5x55
Virologie,2024-06-20,https://ror.org/0318tzh81
Ecologie et Ecophysiologie Forestières,2024-06-20,https://ror.org/031sd2508
ADS Environmental Services (Malaysia),2024-06-20,https://ror.org/031v4np87
Virologie et Pathologies Humaines,2024-06-20,https://ror.org/031xg0236
Institut NeuroMyoGène,2024-06-20,https://ror.org/0322sf130
Espaces et Sociétés,2024-06-20,https://ror.org/03237mt20
Institut Lumière Matière,2024-06-20,https://ror.org/0323bey33
Observatoire de Besançon,2024-06-20,https://ror.org/032582s48
